user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,tenure_days,total_sessions,unique_titles_watched,total_watch_minutes,avg_watch_duration,avg_progress,pct_completed,download_sessions,first_watch_date,last_watch_date,active_watch_days,avg_imdb_watched,unique_genres,pct_originals,sessions_per_active_day,watch_span_days,sessions_per_month,watch_minutes_per_month,days_since_last_watch,review_count,avg_review_rating,avg_sentiment,pct_positive_reviews,last_review_date,last_positive_review_date,days_since_last_review,days_since_last_positive_review,rec_count,rec_click_rate,avg_rec_score,last_rec_date,days_since_last_rec,last_rec_click_date,days_since_last_rec_click,search_count,search_click_rate,avg_click_position,avg_search_duration,first_search_date,last_search_date,active_search_days,search_span_days,days_since_last_search,searches_per_month,searches_per_active_day,last_search_click_date,days_since_last_search_click,has_watch_history,has_reviews,has_recs,has_searches
user_02286,alexandramorris@example.net,Brian,Clark,39.0,Female,Canada,Saskatchewan,South Alexander,Standard,2024-04-08,True,8.48,Smart TV,1.0,2025-06-18 15:15:09.640486,196,9,8,549.0,61.0,36.666666666666664,0.2222222222222222,0,2024-05-07,2025-11-09,9,6.772222222222222,7,0.3333333333333333,1.0,552,0.48913043478260876,29.836956521739133,52,0.0,0.0,0.0,0.0,,,9999.0,9999.0,5.0,0.4,0.4708,2025-05-13,232.0,2025-04-21,254.0,5.0,0.6,5.666666666666667,12.24,2024-01-14,2025-09-20,5.0,616.0,102.0,0.24350649350649348,1.0,2025-09-20,102.0,1,0,1,1
user_02287,hwilliamson@example.org,Roger,Taylor,35.71295215869311,Male,USA,Missouri,New Wendyborough,Basic,2022-10-15,True,7.45,Tablet,2.0,2024-06-17 10:50:34.266865,562,5,5,355.8,71.16,39.46,0.4,2,2024-02-18,2025-12-23,5,5.359999999999999,5,0.0,1.0,675,0.2222222222222222,15.813333333333334,8,3.0,4.333333333333333,0.7284236822146379,0.6666666666666666,2025-12-22,2025-12-22,9.0,9.0,5.0,0.0,0.3884,2025-12-20,11.0,,9999.0,2.0,0.0,0.0,63.85,2025-08-19,2025-12-20,2.0,124.0,11.0,0.48387096774193544,1.0,,9999.0,1,1,1,1
user_02288,tkirby@example.com,Amber,Wallace,46.0,Male,USA,North Carolina,Barronbury,Basic,2022-11-14,True,30.95,Tablet,2.804360298336202,2023-12-04 02:10:07.674672,758,10,10,546.1,54.61,44.43,0.4,2,2024-01-01,2025-12-25,10,7.32,7,0.2,1.0,725,0.41379310344827586,22.597241379310343,6,1.0,5.0,0.697,1.0,2025-09-27,2025-09-27,95.0,95.0,5.0,0.4,0.6414000000000001,2025-11-25,36.0,2025-09-12,110.0,2.0,0.5,5.0,10.200000000000001,2024-09-14,2025-06-04,2.0,264.0,210.0,0.22727272727272727,1.0,2024-09-14,473.0,1,1,1,1
user_02289,randall45@example.com,Anthony,Khan,25.0,Unknown,USA,New York,West Robinstad,Premium+,2024-07-14,True,14.96,Smart TV,1.0,2025-02-23 21:02:53.830131,311,11,11,522.0,47.45454545454545,58.66363636363636,0.36363636363636365,2,2024-01-25,2025-11-10,11,6.254545454545454,9,0.36363636363636365,1.0,656,0.5030487804878049,23.871951219512194,51,2.0,3.0,0.48850000000000005,0.5,2024-04-03,2024-02-18,637.0,682.0,4.0,0.0,0.5635,2025-03-26,280.0,,9999.0,1.0,1.0,10.0,13.4,2025-11-30,2025-11-30,1.0,1.0,31.0,30.0,1.0,2025-11-30,31.0,1,1,1,1
user_02290,estradakimberly@example.org,Annette,Holmes,56.0,Male,USA,Washington,Port Sarahside,Premium+,2024-01-23,True,0.15,Mobile,3.0,2025-06-21 15:17:00.837314,193,6,6,354.5,59.083333333333336,56.01666666666667,0.16666666666666666,2,2024-01-02,2025-07-09,6,6.566666666666666,6,0.16666666666666666,1.0,555,0.32432432432432434,19.16216216216216,175,1.0,2.0,0.242,0.0,2025-08-25,,128.0,9999.0,4.0,0.0,0.47200000000000003,2025-07-21,163.0,,9999.0,2.0,1.0,7.0,14.1,2024-05-30,2025-03-08,2.0,283.0,298.0,0.21201413427561838,1.0,2025-03-08,298.0,1,1,1,1
user_02291,jeffrey15@example.com,Craig,Robinson,34.0,Female,USA,Michigan,Ingramfurt,Standard,2023-11-01,True,26.25,Desktop,1.0,2022-10-08 17:59:09.917773,1180,6,6,553.4,92.23333333333333,46.35,0.0,0,2024-04-30,2025-06-22,6,6.083333333333333,6,0.0,1.0,419,0.4295942720763723,39.62291169451074,192,2.0,3.5,0.7035,0.5,2025-10-01,2025-10-01,91.0,91.0,2.0,0.0,0.27649999999999997,2024-08-31,487.0,,9999.0,2.0,0.0,0.0,17.35,2025-03-10,2025-11-06,2.0,242.0,55.0,0.24793388429752067,1.0,,9999.0,1,1,1,1
user_02292,kathyhall@example.org,Jennifer,Duarte,24.0,Male,USA,Washington,Juliatown,Premium,2024-01-21,False,9.96,Gaming Console,2.868884540117417,2025-02-09 14:19:25.670993,325,10,10,789.7,78.97,41.81,0.2,1,2024-02-21,2025-10-09,10,6.760000000000001,8,0.3,1.0,597,0.5025125628140704,39.68341708542714,83,2.0,3.0,0.5155000000000001,0.0,2025-09-11,,111.0,9999.0,1.0,0.0,0.726,2025-06-13,201.0,,9999.0,1.0,0.0,0.0,18.7,2024-06-13,2024-06-13,1.0,1.0,566.0,30.0,1.0,,9999.0,1,1,1,1
user_02293,halltrevor@example.org,Alan,Tucker,30.0,Male,Canada,Manitoba,South Connorside,Standard,2025-03-22,True,1.87,Mobile,2.0,2023-06-13 07:38:24.498667,932,10,10,452.2,45.22,50.46,0.3,0,2024-02-15,2025-12-09,10,5.96,10,0.3,1.0,664,0.45180722891566266,20.430722891566266,22,2.0,4.0,0.915,1.0,2024-07-09,2024-07-09,540.0,540.0,8.0,0.375,0.5690000000000001,2025-10-17,75.0,2025-03-17,289.0,2.0,1.0,5.0,20.5,2024-07-01,2024-09-03,2.0,65.0,484.0,0.9230769230769231,1.0,2024-09-03,484.0,1,1,1,1
user_02294,brandonthomas@example.org,Ian,Cole,42.0,Unknown,Canada,New Brunswick,West Ryan,Premium,2025-05-19,True,14.69636161423578,Tablet,2.0,2023-01-11 14:44:03.183261,1085,13,13,690.4,53.107692307692304,71.8,0.23076923076923078,0,2024-02-06,2025-09-07,13,6.673076923076923,8,0.3076923076923077,1.0,580,0.6724137931034483,35.710344827586205,115,2.0,3.5,0.6165,0.5,2025-11-29,2025-11-29,32.0,32.0,3.0,0.0,0.684,2025-07-26,158.0,,9999.0,3.0,0.3333333333333333,10.0,23.666666666666668,2024-12-29,2025-05-20,3.0,143.0,225.0,0.6293706293706294,1.0,2024-12-29,367.0,1,1,1,1
user_02295,saunderssierra@example.org,Matthew,Cruz,23.0,Female,Canada,Manitoba,East Andrewmouth,Premium,2025-04-21,True,9.04,Gaming Console,3.0,2024-06-13 22:46:41.959907,566,12,12,823.5,68.625,35.699999999999996,0.25,2,2024-01-15,2025-09-29,12,5.625,9,0.16666666666666666,1.0,624,0.5769230769230769,39.59134615384615,93,0.0,0.0,0.0,0.0,,,9999.0,9999.0,1.0,0.0,0.556,2024-05-02,608.0,,9999.0,5.0,0.4,5.5,18.580000000000002,2024-04-20,2025-06-10,5.0,417.0,204.0,0.3597122302158273,1.0,2025-06-10,204.0,1,0,1,1
user_02296,boonelee@example.net,Alex,Carroll,25.0,Male,Canada,Nova Scotia,Joshuachester,Premium,2025-06-09,False,10.26,Laptop,4.0,2025-08-01 13:59:13.517821,152,11,11,754.7,68.60909090909091,38.37272727272727,0.36363636363636365,4,2024-02-11,2025-12-11,11,5.0227272727272725,8,0.2727272727272727,1.0,670,0.49253731343283585,33.79253731343284,20,1.0,4.0,0.95,1.0,2024-11-12,2024-11-12,414.0,414.0,4.0,0.0,0.67525,2025-06-01,213.0,,9999.0,1.0,0.0,0.0,37.8,2025-03-16,2025-03-16,1.0,1.0,290.0,30.0,1.0,,9999.0,1,1,1,1
user_02297,lbaker@example.org,Jorge,Strong,50.0,Unknown,USA,Texas,Robertview,Basic,2024-04-11,True,21.36,Tablet,1.0,2022-09-25 05:11:44.721673,1193,10,10,1200.0,120.0,53.589999999999996,0.0,3,2024-01-19,2025-12-11,10,6.63,8,0.4,1.0,693,0.4329004329004329,51.94805194805195,20,0.0,0.0,0.0,0.0,,,9999.0,9999.0,5.0,0.2,0.5808,2025-10-30,62.0,2024-03-01,670.0,3.0,0.6666666666666666,4.0,15.866666666666667,2024-04-01,2025-03-19,3.0,353.0,287.0,0.254957507082153,1.0,2025-03-19,287.0,1,0,1,1
user_02298,mlindsey@example.net,Austin,Jones,36.00113636363636,Unknown,USA,Pennsylvania,West Morganstad,Premium+,2023-09-30,True,9.66,Desktop,4.0,2022-08-24 00:05:54.835802,1225,15,15,975.9,65.06,46.99333333333333,0.3333333333333333,5,2024-01-11,2025-12-17,15,5.3933333333333335,10,0.4,1.0,707,0.6364922206506365,41.41018387553041,14,3.0,3.3333333333333335,0.6130903488813045,0.3333333333333333,2025-09-09,2025-09-09,113.0,113.0,5.0,0.4,0.43599999999999994,2025-08-26,127.0,2025-08-26,127.0,5.0,0.8,5.25,24.36,2024-02-21,2025-04-10,5.0,415.0,265.0,0.3614457831325301,1.0,2025-04-10,265.0,1,1,1,1
user_02299,krista46@example.com,April,Cherry,27.0,Female,Canada,Quebec,West Benjaminport,Premium,2023-05-08,False,14.69636161423578,Smart TV,1.0,2023-05-06 02:29:08.320331,970,4,4,234.60000000000002,58.650000000000006,62.275,0.5,1,2024-11-16,2025-12-21,4,5.9125000000000005,4,0.5,1.0,401,0.29925187032418954,17.551122194513717,10,2.0,3.0,0.4235,0.5,2025-12-31,2025-12-31,0.0,0.0,4.0,0.0,0.71,2024-11-25,401.0,,9999.0,3.0,0.0,0.0,20.633333333333336,2024-01-28,2024-12-22,3.0,330.0,374.0,0.2727272727272727,1.0,,9999.0,1,1,1,1
user_02300,nrice@example.com,Michael,Sullivan,18.0,Other,USA,Tennessee,Port Julian,Basic,2022-12-27,True,4.85,Mobile,6.0,2023-11-08 12:30:28.067123,784,5,5,238.79999999999998,47.76,41.94,0.2,0,2024-04-30,2025-10-10,5,6.2,4,0.6,1.0,529,0.2835538752362949,13.542533081285443,82,1.0,5.0,0.835,1.0,2024-08-17,2024-08-17,501.0,501.0,5.0,0.0,0.5578,2025-09-09,113.0,,9999.0,0.0,0.0,0.0,0.0,,,0.0,,9999.0,0.0,0.0,,9999.0,1,1,1,0
user_02301,alyssahorton@example.net,Joanna,Huerta,39.0,Male,USA,Virginia,Lake Patricia,Premium+,2023-08-23,True,1.22,Mobile,2.0,2022-10-07 16:19:44.533330,1181,5,5,235.9,47.18,43.82,0.2,4,2024-01-09,2025-12-16,5,6.0,5,0.4,1.0,708,0.211864406779661,9.995762711864407,15,0.0,0.0,0.0,0.0,,,9999.0,9999.0,4.0,0.5,0.444,2025-12-28,3.0,2025-11-04,57.0,2.0,0.0,0.0,22.7,2025-01-19,2025-04-08,2.0,80.0,267.0,0.75,1.0,,9999.0,1,0,1,1
user_02302,ashlee90@example.com,Daniel,Gonzales,36.26964112512124,Female,USA,Pennsylvania,Scottchester,Standard,2024-01-11,True,23.2,Desktop,1.0,2025-02-26 20:03:27.864610,308,12,12,768.7,64.05833333333334,49.96666666666667,0.25,2,2024-01-29,2025-12-22,12,5.779166666666666,9,0.4166666666666667,1.0,694,0.5187319884726225,33.22910662824208,9,4.0,3.5,0.5755212598883201,0.75,2025-11-28,2025-11-28,33.0,33.0,7.0,0.14285714285714285,0.4734285714285714,2025-12-01,30.0,2025-06-17,197.0,3.0,0.3333333333333333,6.0,13.566666666666668,2024-04-17,2025-12-11,3.0,604.0,20.0,0.1490066225165563,1.0,2024-04-17,623.0,1,1,1,1
user_02303,loriwhitaker@example.org,Hannah,Frank,34.0,Female,USA,Massachusetts,North Brandy,Basic,2024-01-01,True,7.07,Smart TV,5.0,2023-09-03 23:07:59.836508,850,10,10,677.4,67.74,44.67,0.3,0,2024-03-03,2025-11-29,10,5.7700000000000005,10,0.4,1.0,637,0.47095761381475665,31.902668759811615,32,2.0,3.0,0.595,0.5,2025-11-12,2025-11-12,49.0,49.0,4.0,0.75,0.5549999999999999,2025-12-27,4.0,2025-12-27,4.0,1.0,0.0,0.0,22.8,2025-10-18,2025-10-18,1.0,1.0,74.0,30.0,1.0,,9999.0,1,1,1,1
user_02304,gutierrezjonathan@example.com,Noah,Campbell,44.0,Male,USA,Maryland,Felicialand,Premium,2023-02-21,True,35.21,Mobile,1.0,2025-03-09 20:28:13.576638,297,10,10,928.3,92.83,55.27,0.4,1,2024-01-10,2025-11-26,10,6.5,7,0.3,1.0,687,0.4366812227074236,40.53711790393013,35,2.0,3.0,0.4855425197766403,0.5,2024-12-25,2024-02-14,371.0,686.0,3.0,0.3333333333333333,0.3496666666666666,2025-09-26,96.0,2025-06-26,188.0,1.0,0.0,0.0,13.6,2024-12-28,2024-12-28,1.0,1.0,368.0,30.0,1.0,,9999.0,1,1,1,1
user_02305,rchen@example.net,Katrina,Norman,50.0,Male,USA,Maryland,Tiffanyland,Basic,2025-05-01,True,16.73,Smart TV,1.0,2025-07-02 11:06:36.375172,182,9,9,641.1,71.23333333333333,35.077777777777776,0.2222222222222222,2,2024-01-25,2025-10-09,9,5.944444444444445,7,0.2222222222222222,1.0,624,0.43269230769230765,30.822115384615383,83,1.0,4.0,0.811,1.0,2024-12-30,2024-12-30,366.0,366.0,3.0,0.6666666666666666,0.4286666666666667,2025-10-12,80.0,2025-08-19,134.0,4.0,0.5,7.0,22.6,2025-01-15,2025-06-27,4.0,164.0,187.0,0.7317073170731707,1.0,2025-03-27,279.0,1,1,1,1
user_02306,smallautumn@example.com,Matthew,Prince,44.0,Male,USA,Maryland,Lake Kaitlyn,Premium+,2024-04-06,True,7.74,Laptop,2.983963344788087,2024-11-03 23:46:33.102808,423,9,9,884.6,98.28888888888889,48.03333333333333,0.1111111111111111,1,2024-03-06,2025-08-30,9,6.555555555555555,8,0.2222222222222222,1.0,543,0.49723756906077343,48.872928176795575,123,0.0,0.0,0.0,0.0,,,9999.0,9999.0,7.0,0.42857142857142855,0.6424285714285715,2025-06-21,193.0,2025-03-13,293.0,1.0,0.0,0.0,49.7,2024-01-13,2024-01-13,1.0,1.0,718.0,30.0,1.0,,9999.0,1,0,1,1
user_02307,rwade@example.com,Leah,Schaefer,57.0,Male,USA,California,West Johnberg,Premium,2022-12-02,True,14.69636161423578,Mobile,4.0,2025-02-24 21:56:29.941384,310,9,9,498.0,55.333333333333336,54.28888888888889,0.3333333333333333,1,2024-02-16,2025-06-11,9,5.699999999999999,9,0.1111111111111111,1.0,482,0.5601659751037344,30.99585062240664,203,0.0,0.0,0.0,0.0,,,9999.0,9999.0,10.0,0.0,0.497,2025-07-23,161.0,,9999.0,3.0,0.6666666666666666,5.0,18.599999999999998,2024-07-27,2025-12-09,3.0,501.0,22.0,0.17964071856287425,1.0,2025-12-09,22.0,1,0,1,1
user_02308,hendersonmelanie@example.net,Kristopher,Roman,37.0,Male,USA,Texas,Bensonfurt,Basic,2024-08-29,False,27.42,Desktop,6.0,2024-05-08 17:06:17.094446,602,11,11,954.4,86.76363636363637,46.89090909090908,0.5454545454545454,1,2024-01-14,2025-10-29,11,6.4363636363636365,8,0.2727272727272727,1.0,655,0.5038167938931298,43.712977099236646,63,1.0,2.0,0.217,0.0,2024-12-02,,394.0,9999.0,4.0,0.25,0.543,2025-03-19,287.0,2024-08-17,501.0,5.0,0.6,6.666666666666667,16.7,2024-04-06,2025-05-25,5.0,415.0,220.0,0.3614457831325301,1.0,2024-12-23,373.0,1,1,1,1
user_02309,frank42@example.com,Daniel,Hancock,34.0,Other,USA,North Carolina,New Laurachester,Standard,2023-07-17,False,3.79,Desktop,2.0,2022-08-31 17:34:31.869209,1218,9,9,874.9,97.21111111111111,47.63333333333333,0.1111111111111111,4,2024-03-03,2025-07-05,9,5.844444444444445,9,0.4444444444444444,1.0,490,0.5510204081632654,53.56530612244898,179,1.0,3.0,0.491,0.0,2024-07-09,,540.0,9999.0,4.0,0.25,0.5702499999999999,2025-08-06,147.0,2024-12-10,386.0,4.0,0.25,1.0,20.65,2024-02-14,2025-07-06,4.0,509.0,178.0,0.23575638506876231,1.0,2024-06-28,551.0,1,1,1,1
user_02310,ngross@example.net,Todd,Foley,40.0,Prefer not to say,Canada,Manitoba,Churchville,Basic,2022-09-08,True,14.469886813808715,Tablet,2.804360298336202,2025-02-14 21:46:52.651851,320,11,11,899.4,81.76363636363637,63.27272727272727,0.45454545454545453,2,2024-01-23,2025-12-08,11,6.263636363636365,7,0.2727272727272727,1.0,686,0.4810495626822157,39.332361516034986,23,1.0,5.0,0.728,1.0,2025-06-24,2025-06-24,190.0,190.0,8.0,0.0,0.514375,2025-11-16,45.0,,9999.0,4.0,0.25,4.0,26.125,2025-02-13,2025-07-22,4.0,160.0,162.0,0.75,1.0,2025-07-22,162.0,1,1,1,1
user_02311,taylormichael@example.net,Heidi,Richardson,42.0,Prefer not to say,USA,California,Christineton,Premium,2023-12-17,False,35.54,Laptop,1.0,2022-12-25 21:48:37.761497,1102,6,6,263.1,43.85,38.800000000000004,0.16666666666666666,2,2024-02-10,2025-11-20,6,5.683333333333334,4,0.3333333333333333,1.0,650,0.2769230769230769,12.143076923076924,41,0.0,0.0,0.0,0.0,,,9999.0,9999.0,3.0,0.3333333333333333,0.166,2025-09-15,107.0,2024-07-03,546.0,1.0,0.0,0.0,20.5,2025-10-11,2025-10-11,1.0,1.0,81.0,30.0,1.0,,9999.0,1,0,1,1
user_02312,tracydodson@example.com,Michael,Mckinney,42.0,Female,USA,Massachusetts,Dunlapchester,Standard,2023-04-24,True,35.68,Gaming Console,5.0,2024-08-27 22:49:26.725327,491,10,10,455.9,45.589999999999996,57.239999999999995,0.3,4,2024-01-13,2025-07-19,10,6.07,7,0.2,1.0,554,0.5415162454873647,24.687725631768956,165,2.0,3.0,0.4720425197766403,0.5,2025-05-11,2024-02-14,234.0,686.0,2.0,0.5,0.6180000000000001,2025-08-06,147.0,2024-12-08,388.0,4.0,0.75,3.6666666666666665,14.25,2024-08-31,2025-10-30,4.0,426.0,62.0,0.28169014084507044,1.0,2024-11-29,397.0,1,1,1,1
user_02313,ericksontonya@example.org,Stephanie,Jennings,56.0,Female,USA,Maryland,Mcfarlandfort,Premium,2024-03-02,True,25.64,Desktop,4.0,2024-01-05 07:42:42.073329,726,11,11,400.2,36.38181818181818,46.445454545454545,0.18181818181818182,3,2024-08-07,2025-10-04,11,6.5590909090909095,10,0.36363636363636365,1.0,424,0.7783018867924528,28.316037735849058,88,2.0,2.5,0.614,0.5,2025-08-27,2025-08-27,126.0,126.0,3.0,0.3333333333333333,0.3793333333333333,2025-07-25,159.0,2024-08-30,488.0,5.0,0.6,5.666666666666667,20.6,2025-02-01,2025-12-04,5.0,307.0,27.0,0.488599348534202,1.0,2025-04-01,274.0,1,1,1,1
user_02314,tbrown@example.net,Mckenzie,Moss,25.0,Male,Canada,British Columbia,Johnsonchester,Standard,2025-01-06,True,5.7,Tablet,2.857142857142857,2024-12-13 10:52:29.050545,383,9,9,899.8,99.97777777777777,59.12222222222223,0.2222222222222222,2,2024-02-25,2025-11-11,9,6.5,9,0.2222222222222222,1.0,626,0.43130990415335463,43.12140575079872,50,0.0,0.0,0.0,0.0,,,9999.0,9999.0,3.0,0.3333333333333333,0.7266666666666667,2025-11-24,37.0,2025-11-24,37.0,2.0,0.0,0.0,17.6,2024-03-03,2024-12-06,2.0,279.0,390.0,0.2150537634408602,1.0,,9999.0,1,0,1,1
user_02315,tgraham@example.com,Darlene,Gonzalez,39.0,Male,Canada,Ontario,North Susanfurt,Standard,2023-11-18,True,23.65,Desktop,5.0,2024-01-09 01:01:30.809032,722,12,11,729.9,60.824999999999996,56.10833333333333,0.3333333333333333,2,2024-03-01,2025-11-21,12,6.366666666666667,8,0.0,1.0,631,0.5705229793977813,34.70206022187004,40,1.0,3.0,0.537,0.0,2024-01-09,,722.0,9999.0,3.0,0.0,0.463,2025-03-16,290.0,,9999.0,2.0,1.0,7.0,14.65,2024-01-03,2024-04-07,2.0,96.0,633.0,0.625,1.0,2024-04-07,633.0,1,1,1,1
user_02316,donald71@example.com,Anne,Willis,35.0,Female,USA,Georgia,Lake Ronnie,Standard,2022-08-25,True,15.046033322652995,Smart TV,4.0,2024-12-29 17:36:02.904937,367,12,12,607.0,50.583333333333336,62.775,0.25,5,2024-01-07,2025-10-07,12,6.341666666666666,12,0.3333333333333333,1.0,640,0.5625,28.453125,85,2.0,3.0,0.49049999999999994,0.0,2025-05-21,,224.0,9999.0,4.0,0.0,0.38125000000000003,2025-10-07,85.0,,9999.0,1.0,1.0,6.0,30.3,2025-02-10,2025-02-10,1.0,1.0,324.0,30.0,1.0,2025-02-10,324.0,1,1,1,1
user_02317,maxgarcia@example.net,Michael,Moreno,37.0,Female,USA,New Jersey,East Brian,Basic,2022-08-25,True,5.75,Smart TV,6.0,2023-03-06 13:45:06.382785,1031,10,10,914.2,91.42,35.260000000000005,0.4,1,2024-03-29,2025-08-16,10,6.590000000000001,10,0.4,1.0,506,0.5928853754940712,54.201581027667984,137,3.0,3.3333333333333335,0.603,0.3333333333333333,2024-12-30,2024-01-10,366.0,721.0,8.0,0.125,0.7055,2025-12-26,5.0,2024-12-11,385.0,2.0,1.0,6.0,28.55,2024-03-24,2024-08-28,2.0,158.0,490.0,0.379746835443038,1.0,2024-08-28,490.0,1,1,1,1
user_02318,thomasstacey@example.com,Jesse,Andrews,35.76781088082902,Male,USA,Washington,Cindyville,Premium,2022-11-08,False,8.62,Laptop,1.0,2024-08-09 04:56:23.507415,509,11,11,547.4,49.76363636363636,45.22727272727273,0.18181818181818182,4,2024-03-15,2025-11-13,11,6.718181818181819,8,0.2727272727272727,1.0,609,0.541871921182266,26.96551724137931,48,0.0,0.0,0.0,0.0,,,9999.0,9999.0,3.0,0.0,0.5583333333333333,2025-02-19,315.0,,9999.0,3.0,0.6666666666666666,7.5,23.833333333333332,2024-06-12,2024-12-31,3.0,203.0,365.0,0.4433497536945813,1.0,2024-12-31,365.0,1,0,1,1
user_02319,wilsonheather@example.net,Robert,Williams,40.0,Female,USA,Illinois,New Ericmouth,Basic,2023-05-17,True,1.17,Smart TV,8.0,2024-05-10 16:20:06.331949,600,8,8,566.8000000000001,70.85000000000001,55.3,0.375,3,2024-03-24,2025-12-20,8,6.0875,7,0.375,1.0,637,0.3767660910518053,26.69387755102041,11,5.0,3.8,0.6706000000000001,0.6,2025-09-24,2025-03-24,98.0,282.0,6.0,0.0,0.4805,2025-10-24,68.0,,9999.0,3.0,1.0,7.666666666666667,18.166666666666668,2024-02-13,2024-10-15,3.0,246.0,442.0,0.3658536585365854,1.0,2024-10-15,442.0,1,1,1,1
user_02320,valdezanthony@example.org,Anna,Haney,33.0,Male,Canada,Ontario,Fraziershire,Premium,2023-01-17,True,5.96,Mobile,3.0,2025-01-25 07:57:42.220277,340,12,11,716.1,59.675000000000004,53.583333333333336,0.25,2,2024-01-10,2025-10-24,12,6.183333333333334,7,0.25,1.0,654,0.5504587155963303,32.84862385321101,68,1.0,4.0,0.843,1.0,2025-03-07,2025-03-07,299.0,299.0,8.0,0.125,0.74325,2025-08-26,127.0,2025-08-26,127.0,2.0,0.0,0.0,17.2,2024-07-27,2025-11-12,2.0,474.0,49.0,0.12658227848101264,1.0,,9999.0,1,1,1,1
user_02321,rhoward@example.net,Olivia,Cruz,24.0,Male,USA,California,Allenside,Standard,2022-09-29,True,26.69,Gaming Console,3.0,2022-08-13 17:31:48.388922,1236,5,5,397.0,79.4,50.019999999999996,0.0,1,2024-10-26,2025-10-04,5,5.76,4,0.8,1.0,344,0.436046511627907,34.622093023255815,88,0.0,0.0,0.0,0.0,,,9999.0,9999.0,5.0,0.0,0.7140000000000001,2025-12-12,19.0,,9999.0,3.0,0.3333333333333333,4.0,29.933333333333334,2024-09-12,2025-09-22,3.0,376.0,100.0,0.2393617021276596,1.0,2025-03-21,285.0,1,0,1,1
user_02322,iwells@example.net,Wendy,Cervantes,35.0,Male,USA,Wisconsin,West Brandon,Premium,2023-08-23,False,6.63,Gaming Console,7.0,2023-11-11 05:22:37.074062,781,7,7,569.5,81.35714285714286,56.628571428571426,0.2857142857142857,1,2024-02-26,2025-10-02,6,6.971428571428572,7,0.14285714285714285,1.1666666666666667,585,0.358974358974359,29.205128205128204,90,2.0,4.0,0.745,1.0,2024-10-10,2024-10-10,447.0,447.0,4.0,0.25,0.46675,2025-09-26,96.0,2025-01-23,342.0,4.0,0.25,6.0,26.075,2024-03-27,2024-09-01,4.0,159.0,486.0,0.7547169811320755,1.0,2024-09-01,486.0,1,1,1,1
user_02323,michelle48@example.org,Douglas,Farmer,39.0,Unknown,USA,Michigan,Lake William,Premium+,2025-03-02,False,32.79,Laptop,2.0,2024-12-28 02:40:06.020797,368,9,9,336.7,37.41111111111111,57.522222222222226,0.3333333333333333,3,2024-01-19,2025-08-24,9,6.444444444444445,9,0.4444444444444444,1.0,584,0.4623287671232877,17.29623287671233,129,0.0,0.0,0.0,0.0,,,9999.0,9999.0,4.0,0.25,0.403,2025-11-02,59.0,2024-02-05,695.0,4.0,0.75,7.0,9.275,2024-07-16,2025-02-03,3.0,203.0,331.0,0.5911330049261084,1.3333333333333333,2025-02-03,331.0,1,0,1,1
user_02324,fmartin@example.com,Tyler,Calhoun,30.0,Female,USA,Georgia,West Andrewfurt,Basic,2024-05-17,True,14.469886813808715,Laptop,2.804360298336202,2023-07-12 13:47:10.694232,903,3,3,341.4,113.8,54.6,0.0,0,2024-01-15,2024-08-02,3,5.216666666666667,3,0.3333333333333333,1.0,201,0.44776119402985076,50.95522388059701,516,1.0,4.0,0.623,1.0,2024-07-06,2024-07-06,543.0,543.0,3.0,0.3333333333333333,0.36866666666666664,2025-07-25,159.0,2025-04-07,268.0,2.0,0.0,0.0,23.2,2024-01-23,2025-05-25,2.0,489.0,220.0,0.12269938650306748,1.0,,9999.0,1,1,1,1
user_02325,manningtodd@example.org,Donald,Smith,34.0,Male,Canada,Quebec,South Lindashire,Standard,2022-12-27,False,14.97,Laptop,2.857142857142857,2023-05-03 06:58:35.134321,973,8,8,368.0,46.0,40.4375,0.125,1,2024-02-27,2025-12-11,8,5.675,6,0.25,1.0,654,0.36697247706422015,16.880733944954127,20,1.0,5.0,0.719,1.0,2024-05-22,2024-05-22,588.0,588.0,3.0,0.0,0.4363333333333334,2025-03-02,304.0,,9999.0,5.0,0.0,0.0,16.6,2024-05-01,2025-11-21,5.0,570.0,40.0,0.2631578947368421,1.0,,9999.0,1,1,1,1
user_02326,lbrown@example.com,Samuel,Carter,45.0,Female,USA,Indiana,Port Michael,Standard,2022-10-27,True,33.24,Tablet,4.0,2023-09-12 12:30:58.002354,841,9,9,492.7,54.74444444444444,54.53333333333333,0.4444444444444444,1,2024-02-01,2025-11-25,9,7.077777777777778,5,0.1111111111111111,1.0,664,0.4066265060240964,22.2605421686747,36,0.0,0.0,0.0,0.0,,,9999.0,9999.0,6.0,0.16666666666666666,0.49500000000000005,2025-12-23,8.0,2024-09-10,477.0,3.0,0.3333333333333333,5.0,17.2,2024-02-14,2025-11-04,3.0,630.0,57.0,0.14285714285714285,1.0,2025-01-15,350.0,1,0,1,1
